file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,count,order_class
1063,329.0,,brazilAMLD,CT01,CuniculusPaca,01,2019.0,1.0,2.0,22.0,55.0,52.0,./data/raw/brazilAMLD/CT01/CuniculusPaca/01,2019 01 02 22 55 52.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0329_brazilAMLD_CT01_CuniculusPaca_01_2019_01_02_22_55_52.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1064,330.0,,brazilAMLD,CT01,CuniculusPaca,01,2019.0,1.0,3.0,0.0,41.0,59.0,./data/raw/brazilAMLD/CT01/CuniculusPaca/01,2019 01 03 00 41 59.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0330_brazilAMLD_CT01_CuniculusPaca_01_2019_01_03_00_41_59.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1065,331.0,,brazilAMLD,CT01,CuniculusPaca,01,2019.0,1.0,3.0,0.0,45.0,24.0,./data/raw/brazilAMLD/CT01/CuniculusPaca/01,2019 01 03 00 45 24.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0331_brazilAMLD_CT01_CuniculusPaca_01_2019_01_03_00_45_24.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,val,test,train,train,304,Rodentia
1066,332.0,,brazilAMLD,CT01,CuniculusPaca,01,2019.0,1.0,4.0,3.0,24.0,5.0,./data/raw/brazilAMLD/CT01/CuniculusPaca/01,2019 01 04 03 24 05.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0332_brazilAMLD_CT01_CuniculusPaca_01_2019_01_04_03_24_05.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1067,333.0,,brazilAMLD,CT01,CuniculusPaca,01,2019.0,1.0,4.0,23.0,56.0,28.0,./data/raw/brazilAMLD/CT01/CuniculusPaca/01,2019 01 04 23 56 28.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0333_brazilAMLD_CT01_CuniculusPaca_01_2019_01_04_23_56_28.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,val,test,train,train,train,train,304,Rodentia
1068,334.0,,brazilAMLD,CT01,CuniculusPaca,01,2019.0,1.0,10.0,0.0,29.0,1.0,./data/raw/brazilAMLD/CT01/CuniculusPaca/01,2019 01 10 00 29 01.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0334_brazilAMLD_CT01_CuniculusPaca_01_2019_01_10_00_29_01.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,val,test,train,train,train,train,train,304,Rodentia
1762,750.0,,brazilAMLD,CT01,Rodent,01,2018.0,9.0,4.0,20.0,45.0,22.0,./data/raw/brazilAMLD/CT01/Rodent/01,2018 09 04 20 45 22.JPG,jpg,image,Rodentia,1,./data/interim/image/val,val_0750_brazilAMLD_CT01_Rodentia_01_2018_09_04_20_45_22.jpg,Animal,Rodentia,Rodentia,Rodentia,Mammalia,val,test,train,train,train,train,train,train,train,train,304,Rodentia
1868,776.0,,brazilAMLD,SSAMLD2,CuniculusPaca,03,2018.0,11.0,4.0,19.0,12.0,1.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/03,2018 11 04 19 12 01.JPG,jpg,image,CuniculusPaca,3,./data/interim/image/test,test_0776_brazilAMLD_SSAMLD2_CuniculusPaca_03_2018_11_04_19_12_01.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1869,777.0,,brazilAMLD,SSAMLD2,CuniculusPaca,03,2018.0,11.0,4.0,19.0,12.0,2.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/03,2018 11 04 19 12 02.JPG,jpg,image,CuniculusPaca,3,./data/interim/image/train,train_0777_brazilAMLD_SSAMLD2_CuniculusPaca_03_2018_11_04_19_12_02.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1870,778.0,,brazilAMLD,SSAMLD2,CuniculusPaca,03,2018.0,11.0,4.0,19.0,12.0,5.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/03,2018 11 04 19 12 05.JPG,jpg,image,CuniculusPaca,3,./data/interim/image/train,train_0778_brazilAMLD_SSAMLD2_CuniculusPaca_03_2018_11_04_19_12_05.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1871,779.0,,brazilAMLD,SSAMLD2,CuniculusPaca,03,2018.0,11.0,4.0,19.0,12.0,40.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/03,2018 11 04 19 12 40.JPG,jpg,image,CuniculusPaca,3,./data/interim/image/train,train_0779_brazilAMLD_SSAMLD2_CuniculusPaca_03_2018_11_04_19_12_40.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1872,780.0,,brazilAMLD,SSAMLD2,CuniculusPaca,03,2018.0,11.0,4.0,19.0,12.0,42.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/03,2018 11 04 19 12 42.JPG,jpg,image,CuniculusPaca,3,./data/interim/image/train,train_0780_brazilAMLD_SSAMLD2_CuniculusPaca_03_2018_11_04_19_12_42.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1888,781.0,,brazilAMLD,SSAMLD2,CuniculusPaca,02,2018.0,8.0,13.0,20.0,44.0,30.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/02,2018 08 13 20 44 30.JPG,jpg,image,CuniculusPaca,2,./data/interim/image/train,train_0781_brazilAMLD_SSAMLD2_CuniculusPaca_02_2018_08_13_20_44_30.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1890,782.0,,brazilAMLD,SSAMLD2,CuniculusPaca,02,2018.0,10.0,29.0,19.0,14.0,55.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/02,2018 10 29 19 14 55.JPG,jpg,image,CuniculusPaca,2,./data/interim/image/train,train_0782_brazilAMLD_SSAMLD2_CuniculusPaca_02_2018_10_29_19_14_55.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,val,test,train,304,Rodentia
1904,783.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,12.0,18.0,37.0,29.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 12 18 37 29.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0783_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_12_18_37_29.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1906,784.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,16.0,3.0,39.0,4.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 16 03 39 04.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0784_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_16_03_39_04.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1907,785.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,16.0,3.0,39.0,6.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 16 03 39 06.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0785_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_16_03_39_06.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,val,test,train,train,train,train,304,Rodentia
1908,786.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,16.0,3.0,39.0,8.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 16 03 39 08.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0786_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_16_03_39_08.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1909,787.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,24.0,3.0,55.0,24.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 24 03 55 24.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0787_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_24_03_55_24.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1910,788.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,24.0,3.0,55.0,26.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 24 03 55 26.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0788_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_24_03_55_26.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1911,789.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,24.0,3.0,55.0,28.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 24 03 55 28.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0789_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_24_03_55_28.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,val,test,train,train,train,train,304,Rodentia
1912,790.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,24.0,3.0,55.0,31.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 24 03 55 31.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0790_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_24_03_55_31.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1913,791.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,28.0,18.0,38.0,55.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 28 18 38 55.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0791_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_28_18_38_55.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,val,test,train,train,train,train,train,train,train,304,Rodentia
1914,792.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,8.0,28.0,18.0,38.0,58.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 08 28 18 38 58.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0792_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_08_28_18_38_58.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1915,793.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,3.0,18.0,45.0,25.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 03 18 45 25.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/val,val_0793_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_03_18_45_25.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,val,test,train,train,train,train,train,train,train,train,304,Rodentia
1916,794.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,3.0,18.0,45.0,27.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 03 18 45 27.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0794_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_03_18_45_27.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1917,795.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,3.0,18.0,49.0,2.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 03 18 49 02.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0795_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_03_18_49_02.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,val,test,train,train,train,train,train,304,Rodentia
1918,796.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,4.0,2.0,39.0,32.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 04 02 39 32.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0796_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_04_02_39_32.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,val,test,train,train,train,train,train,304,Rodentia
1919,797.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,8.0,4.0,38.0,56.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 08 04 38 56.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0797_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_08_04_38_56.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,val,test,train,train,train,train,train,train,304,Rodentia
1920,798.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,8.0,4.0,38.0,59.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 08 04 38 59.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0798_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_08_04_38_59.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,val,test,train,train,train,train,train,train,train,304,Rodentia
1921,799.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,8.0,4.0,39.0,0.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 08 04 39 00.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0799_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_08_04_39_00.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1922,800.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,11.0,20.0,28.0,44.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 11 20 28 44.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0800_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_11_20_28_44.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,val,test,train,train,304,Rodentia
1923,801.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,11.0,20.0,28.0,46.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 11 20 28 46.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0801_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_11_20_28_46.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1924,802.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,11.0,20.0,28.0,48.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 11 20 28 48.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0802_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_11_20_28_48.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,val,test,train,train,train,train,train,304,Rodentia
1925,803.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,17.0,2.0,56.0,3.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 17 02 56 03.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0803_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_17_02_56_03.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,val,test,train,train,train,train,train,train,304,Rodentia
1926,804.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,17.0,2.0,56.0,5.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 17 02 56 05.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0804_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_17_02_56_05.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,val,test,train,train,train,train,304,Rodentia
1927,805.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,17.0,2.0,56.0,7.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 17 02 56 07.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0805_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_17_02_56_07.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1928,806.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,18.0,3.0,8.0,0.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 18 03 08 00.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0806_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_18_03_08_00.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,val,test,train,304,Rodentia
1929,807.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,18.0,3.0,8.0,7.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 18 03 08 07.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0807_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_18_03_08_07.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,val,test,train,train,train,train,train,304,Rodentia
1930,808.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,18.0,22.0,35.0,38.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 18 22 35 38.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0808_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_18_22_35_38.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1931,809.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,18.0,22.0,35.0,40.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 18 22 35 40.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0809_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_18_22_35_40.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,val,test,train,train,train,train,train,train,304,Rodentia
1932,810.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,19.0,0.0,28.0,47.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 19 00 28 47.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/val,val_0810_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_19_00_28_47.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,val,test,train,train,train,train,train,train,train,train,304,Rodentia
1933,811.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,19.0,23.0,36.0,36.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 19 23 36 36.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0811_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_19_23_36_36.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,val,test,train,train,train,train,304,Rodentia
1934,812.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,19.0,23.0,36.0,38.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 19 23 36 38.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0812_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_19_23_36_38.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,train,val,test,304,Rodentia
1935,813.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,19.0,23.0,36.0,40.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 19 23 36 40.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/val,val_0813_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_19_23_36_40.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,val,test,train,train,train,train,train,train,train,train,304,Rodentia
1936,814.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,22.0,1.0,48.0,2.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 22 01 48 02.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0814_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_22_01_48_02.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,val,test,train,304,Rodentia
1937,815.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,22.0,1.0,48.0,4.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 22 01 48 04.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0815_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_22_01_48_04.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,val,test,train,train,train,train,train,train,train,304,Rodentia
1938,816.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,22.0,1.0,48.0,6.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 22 01 48 06.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/val,val_0816_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_22_01_48_06.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,val,test,train,train,train,train,train,train,train,train,304,Rodentia
1939,817.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,9.0,28.0,18.0,33.0,26.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 09 28 18 33 26.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0817_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_09_28_18_33_26.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,val,test,train,train,train,304,Rodentia
1940,818.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,2.0,3.0,44.0,21.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 02 03 44 21.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0818_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_02_03_44_21.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,val,test,train,train,train,train,304,Rodentia
1941,819.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,2.0,3.0,44.0,23.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 02 03 44 23.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0819_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_02_03_44_23.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1942,820.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,2.0,3.0,44.0,25.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 02 03 44 25.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0820_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_02_03_44_25.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,val,test,train,304,Rodentia
1943,821.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,5.0,19.0,0.0,40.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 05 19 00 40.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0821_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_05_19_00_40.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,train,val,test,train,304,Rodentia
1944,822.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,5.0,19.0,0.0,41.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 05 19 00 41.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0822_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_05_19_00_41.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,val,test,train,train,train,train,train,train,train,304,Rodentia
1945,823.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,6.0,0.0,53.0,46.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 06 00 53 46.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/test,test_0823_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_06_00_53_46.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,test,train,train,train,train,train,train,train,train,val,304,Rodentia
1946,824.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,6.0,0.0,53.0,48.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 06 00 53 48.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/train,train_0824_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_06_00_53_48.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,train,train,train,train,train,train,val,test,train,train,304,Rodentia
1947,825.0,,brazilAMLD,SSAMLD2,CuniculusPaca,01,2018.0,10.0,9.0,0.0,46.0,56.0,./data/raw/brazilAMLD/SSAMLD2/CuniculusPaca/01,2018 10 09 00 46 56.JPG,jpg,image,CuniculusPaca,1,./data/interim/image/val,val_0825_brazilAMLD_SSAMLD2_CuniculusPaca_01_2018_10_09_00_46_56.jpg,Animal,Cuniculus,Cuniculidae,Rodentia,Mammalia,val,test,train,train,train,train,train,train,train,train,304,Rodentia
