file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
59,24,,brazilAMLD,SSAMLD2_2,LeopardusWiedii,1,2019,5,20,3,4,27,./data/raw/brazilAMLD/SSAMLD2_2/LeopardusWiedii/01,labels_ssamld2_2_l_wiedii_01_20200830094321.zip,xml,bbox,LeopardusWiedii,1,./data/interim/bbox/xml/train,train_0024_brazilAMLD_SSAMLD2_2_LeopardusWiedii_01_2019_05_20_03_04_27.xml,Animal,Leopardus,Felidae,Carnivora,Mammalia,train,train,train,train,train,train,train,train,val,test
60,21,,brazilAMLD,SSAMLD2_2,LeopardusWiedii,1,2019,5,16,6,2,37,./data/raw/brazilAMLD/SSAMLD2_2/LeopardusWiedii/01,labels_ssamld2_2_l_wiedii_01_20200830094326.csv,csv,bbox,LeopardusWiedii,1,./data/interim/bbox/csv/train,train_0021_brazilAMLD_SSAMLD2_2_LeopardusWiedii_01_2019_05_16_06_02_37.csv,Animal,Leopardus,Felidae,Carnivora,Mammalia,train,train,train,train,train,train,train,val,test,train
61,22,,brazilAMLD,SSAMLD2_2,LeopardusWiedii,1,2019,5,16,6,2,39,./data/raw/brazilAMLD/SSAMLD2_2/LeopardusWiedii/01,labels_ssamld2_2_l_wiedii_01_20200830094326.csv,csv,bbox,LeopardusWiedii,1,./data/interim/bbox/csv/test,test_0022_brazilAMLD_SSAMLD2_2_LeopardusWiedii_01_2019_05_16_06_02_39.csv,Animal,Leopardus,Felidae,Carnivora,Mammalia,test,train,train,train,train,train,train,train,train,val
62,23,,brazilAMLD,SSAMLD2_2,LeopardusWiedii,1,2019,5,16,6,2,41,./data/raw/brazilAMLD/SSAMLD2_2/LeopardusWiedii/01,labels_ssamld2_2_l_wiedii_01_20200830094326.csv,csv,bbox,LeopardusWiedii,1,./data/interim/bbox/csv/train,train_0023_brazilAMLD_SSAMLD2_2_LeopardusWiedii_01_2019_05_16_06_02_41.csv,Animal,Leopardus,Felidae,Carnivora,Mammalia,train,train,train,train,train,val,test,train,train,train
63,24,,brazilAMLD,SSAMLD2_2,LeopardusWiedii,1,2019,5,20,3,4,27,./data/raw/brazilAMLD/SSAMLD2_2/LeopardusWiedii/01,labels_ssamld2_2_l_wiedii_01_20200830094326.csv,csv,bbox,LeopardusWiedii,1,./data/interim/bbox/csv/train,train_0024_brazilAMLD_SSAMLD2_2_LeopardusWiedii_01_2019_05_20_03_04_27.csv,Animal,Leopardus,Felidae,Carnivora,Mammalia,train,train,train,train,train,train,train,train,val,test
64,25,,brazilAMLD,SSAMLD2_2,Bird,2,2019,1,17,16,27,0,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,2019 01 17 16 27 00.JPG,jpg,image,Aves,2,./data/interim/image/train,train_0025_brazilAMLD_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
65,26,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,30,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,2019 03 25 09 02 30.JPG,jpg,image,Aves,2,./data/interim/image/train,train_0026_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
66,27,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,32,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,2019 03 25 09 02 32.JPG,jpg,image,Aves,2,./data/interim/image/train,train_0027_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
67,28,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,35,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,2019 05 27 06 32 35.JPG,jpg,image,Aves,2,./data/interim/image/test,test_0028_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
68,29,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,48,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,2019 05 27 06 32 48.JPG,jpg,image,Aves,2,./data/interim/image/train,train_0029_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
69,26,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,30,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,2,./data/interim/bbox/txt/train,train_0026_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
70,27,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,32,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,2,./data/interim/bbox/txt/train,train_0027_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
71,28,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,35,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,2,./data/interim/bbox/txt/test,test_0028_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.txt,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
72,29,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,48,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,2,./data/interim/bbox/txt/train,train_0029_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
73,25,,brazilAMLD,SSAMLD2_2,Bird,2,2019,1,17,16,27,0,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,2,./data/interim/bbox/txt/train,train_0025_brazilAMLD_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
74,26,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,30,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,2,./data/interim/bbox/xml/train,train_0026_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
75,27,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,32,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,2,./data/interim/bbox/xml/train,train_0027_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.xml,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
76,28,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,35,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,2,./data/interim/bbox/xml/test,test_0028_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.xml,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
77,29,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,48,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,2,./data/interim/bbox/xml/train,train_0029_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.xml,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
78,25,,brazilAMLD,SSAMLD2_2,Bird,2,2019,1,17,16,27,0,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,2,./data/interim/bbox/xml/train,train_0025_brazilAMLD_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
79,26,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,30,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_0026_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
80,27,,brazilAMLD,SSAMLD2_2,Bird,2,2019,3,25,9,2,32,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_0027_brazilAMLD_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.csv,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
81,28,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,35,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/test,test_0028_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.csv,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
82,29,,brazilAMLD,SSAMLD2_2,Bird,2,2019,5,27,6,32,48,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_0029_brazilAMLD_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.csv,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
83,25,,brazilAMLD,SSAMLD2_2,Bird,2,2019,1,17,16,27,0,./data/raw/brazilAMLD/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_0025_brazilAMLD_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
84,30,,brazilAMLD,SSAMLD2_2,Bird,1,2019,1,15,9,59,25,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 01 15 09 59 25.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0030_brazilAMLD_SSAMLD2_2_Aves_01_2019_01_15_09_59_25.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
85,31,,brazilAMLD,SSAMLD2_2,Bird,1,2019,1,15,9,59,28,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 01 15 09 59 28.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0031_brazilAMLD_SSAMLD2_2_Aves_01_2019_01_15_09_59_28.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
86,32,,brazilAMLD,SSAMLD2_2,Bird,1,2019,1,15,9,59,34,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 01 15 09 59 34.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0032_brazilAMLD_SSAMLD2_2_Aves_01_2019_01_15_09_59_34.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
87,33,,brazilAMLD,SSAMLD2_2,Bird,1,2019,1,31,9,5,9,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 01 31 09 05 09.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0033_brazilAMLD_SSAMLD2_2_Aves_01_2019_01_31_09_05_09.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
88,34,,brazilAMLD,SSAMLD2_2,Bird,1,2019,1,31,9,5,11,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 01 31 09 05 11.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0034_brazilAMLD_SSAMLD2_2_Aves_01_2019_01_31_09_05_11.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
89,35,,brazilAMLD,SSAMLD2_2,Bird,1,2019,1,31,9,5,14,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 01 31 09 05 14.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0035_brazilAMLD_SSAMLD2_2_Aves_01_2019_01_31_09_05_14.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
90,36,,brazilAMLD,SSAMLD2_2,Bird,1,2019,2,7,18,14,47,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 02 07 18 14 47.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0036_brazilAMLD_SSAMLD2_2_Aves_01_2019_02_07_18_14_47.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
91,37,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,15,9,36,38,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 15 09 36 38.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0037_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_15_09_36_38.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
92,38,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,15,9,36,48,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 15 09 36 48.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0038_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_15_09_36_48.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
93,39,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,9,46,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 09 46.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0039_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_09_46.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
94,40,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,9,58,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 09 58.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0040_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_09_58.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
95,41,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,9,59,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 09 59.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0041_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_09_59.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
96,42,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,10,18,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 10 18.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0042_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_10_18.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
97,43,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,12,13,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 12 13.JPG,jpg,image,Aves,1,./data/interim/image/test,test_0043_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_12_13.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
98,44,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,12,41,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 12 41.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0044_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_12_41.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
99,45,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,14,2,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 14 02.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0045_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_14_02.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
100,46,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,14,5,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 14 05.JPG,jpg,image,Aves,1,./data/interim/image/test,test_0046_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_14_05.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
101,47,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,15,21,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 15 21.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0047_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_15_21.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
102,48,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,15,53,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 15 53.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0048_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_15_53.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
103,49,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,5,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 05.JPG,jpg,image,Aves,1,./data/interim/image/val,val_0049_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_05.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
104,50,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,7,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 07.JPG,jpg,image,Aves,1,./data/interim/image/test,test_0050_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_07.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
105,51,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,10,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 10.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0051_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_10.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
106,52,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,14,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 14.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0052_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_14.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
107,53,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,16,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 16.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0053_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_16.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
108,54,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,22,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 22.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0054_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_22.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
109,55,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,26,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 26.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0055_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_26.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
110,56,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,17,27,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 17 27.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0056_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_17_27.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
111,57,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,19,13,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 19 13.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0057_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_19_13.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
112,58,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,19,27,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 19 27.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0058_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_19_27.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
113,59,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,19,31,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 19 31.JPG,jpg,image,Aves,1,./data/interim/image/val,val_0059_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_19_31.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
114,60,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,19,41,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 19 41.JPG,jpg,image,Aves,1,./data/interim/image/val,val_0060_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_19_41.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
115,61,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,20,22,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 20 22.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0061_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_20_22.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
116,62,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,20,27,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 20 27.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0062_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_20_27.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
117,63,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,24,12,21,2,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 24 12 21 02.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0063_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_24_12_21_02.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
118,64,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,25,8,54,38,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 25 08 54 38.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0064_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_25_08_54_38.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
119,65,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,25,8,55,3,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 25 08 55 03.JPG,jpg,image,Aves,1,./data/interim/image/val,val_0065_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_25_08_55_03.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
120,66,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,25,8,55,22,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 25 08 55 22.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0066_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_25_08_55_22.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
121,67,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,25,9,0,11,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 25 09 00 11.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0067_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_25_09_00_11.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
122,68,,brazilAMLD,SSAMLD2_2,Bird,1,2019,3,25,9,2,46,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 03 25 09 02 46.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0068_brazilAMLD_SSAMLD2_2_Aves_01_2019_03_25_09_02_46.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
123,69,,brazilAMLD,SSAMLD2_2,Bird,1,2019,4,3,10,45,48,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 04 03 10 45 48.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0069_brazilAMLD_SSAMLD2_2_Aves_01_2019_04_03_10_45_48.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
124,70,,brazilAMLD,SSAMLD2_2,Bird,1,2019,4,3,12,13,47,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 04 03 12 13 47.JPG,jpg,image,Aves,1,./data/interim/image/test,test_0070_brazilAMLD_SSAMLD2_2_Aves_01_2019_04_03_12_13_47.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
125,71,,brazilAMLD,SSAMLD2_2,Bird,1,2019,4,3,12,13,52,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 04 03 12 13 52.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0071_brazilAMLD_SSAMLD2_2_Aves_01_2019_04_03_12_13_52.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
126,72,,brazilAMLD,SSAMLD2_2,Bird,1,2019,4,3,12,13,55,./data/raw/brazilAMLD/SSAMLD2_2/Bird/01,2019 04 03 12 13 55.JPG,jpg,image,Aves,1,./data/interim/image/test,test_0072_brazilAMLD_SSAMLD2_2_Aves_01_2019_04_03_12_13_55.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
